Item_Identifier,Outlet_Identifier,Item_Outlet_Sales
FDC53,OUT045,1520.7626953125
NCM55,OUT017,3086.126953125
FDL09,OUT018,2342.5859375
FDA11,OUT019,-410.5048828125
FDA50,OUT045,1355.90625
FDC23,OUT017,2968.8994140625
FDE22,OUT049,2752.2734375
FDD23,OUT046,3049.0869140625
NCA29,OUT049,2813.529296875
FDK38,OUT046,2411.1611328125
DRC13,OUT046,1742.001953125
NCP43,OUT049,2933.21484375
FDX28,OUT049,1666.2470703125
FDF08,OUT049,1586.60546875
FDZ33,OUT046,2434.8388671875
FDD10,OUT049,3014.6005859375
FDO58,OUT017,2631.2900390625
FDI50,OUT017,3943.400390625
FDO58,OUT045,2507.6142578125
FDX08,OUT013,2961.3564453125
NCK17,OUT010,-1215.2451171875
FDF39,OUT035,4234.359375
FDU45,OUT010,-34.517578125
NCJ18,OUT018,1550.2822265625
DRC27,OUT019,1701.3837890625
DRC25,OUT035,1267.513671875
FDU59,OUT035,2720.1572265625
FDU28,OUT035,3220.2470703125
NCP30,OUT046,749.80859375
FDB39,OUT018,628.3154296875
FDE41,OUT013,1571.763671875
DRH11,OUT010,-1110.349609375
FDA58,OUT045,3615.42578125
FDU50,OUT046,1850.6103515625
FDM34,OUT013,2004.6162109375
FDM44,OUT027,3034.5830078125
FDR39,OUT045,2886.6826171875
FDM25,OUT045,2725.2568359375
FDQ49,OUT049,2749.1865234375
DRH25,OUT018,595.61328125
FDM09,OUT027,4102.7275390625
FDL44,OUT019,627.8671875
NCR42,OUT018,312.8955078125
DRL59,OUT046,724.2353515625
FDX43,OUT013,2742.7275390625
DRK47,OUT010,1622.5732421875
FDU48,OUT018,1863.998046875
FDY12,OUT045,920.6220703125
NCN43,OUT018,1660.9462890625
NCM55,OUT018,2666.0791015625
FDQ21,OUT027,3487.6044921875
FDX13,OUT035,4150.5283203125
NCK30,OUT027,5477.236328125
FDG20,OUT049,2885.80078125
DRG27,OUT017,849.1298828125
FDY14,OUT018,3954.841796875
FDP59,OUT035,1814.53125
FDU60,OUT017,2892.1220703125
NCC18,OUT019,599.8056640625
DRJ39,OUT017,3476.3671875
FDS07,OUT049,1934.15234375
FDM08,OUT027,4949.2470703125
FDP51,OUT045,1870.8203125
FDU16,OUT035,1525.2548828125
FDH12,OUT013,1654.6474609375
DRE48,OUT010,1190.8310546875
NCL42,OUT027,5459.380859375
FDR21,OUT045,2778.5341796875
NCW29,OUT035,2099.7998046875
FDO11,OUT013,3986.8525390625
NCM31,OUT049,2364.185546875
FDV35,OUT019,567.7802734375
FDF58,OUT017,1094.05859375
NCE43,OUT049,2760.2041015625
FDA02,OUT035,2403.78125
DRL37,OUT010,-1233.251953125
FDR24,OUT018,1282.419921875
FDW59,OUT049,1388.744140625
FDS22,OUT049,905.390625
FDW24,OUT017,873.5234375
FDU24,OUT035,1723.6142578125
FDA21,OUT027,4386.201171875
FDH58,OUT027,3243.5009765625
FDW36,OUT018,1330.0947265625
FDI45,OUT027,4355.45703125
FDU01,OUT018,2794.0859375
FDF35,OUT027,3136.251953125
FDU43,OUT019,1951.578125
FDE24,OUT019,501.708984375
FDK50,OUT049,2763.8681640625
FDG31,OUT045,936.546875
FDC60,OUT045,1424.7548828125
FDL36,OUT013,1402.4775390625
FDP21,OUT013,3051.5625
FDW16,OUT045,1351.44921875
FDX02,OUT017,3606.5048828125
FDQ58,OUT027,3964.4638671875
FDT51,OUT046,1749.0224609375
FDD59,OUT049,1460.1123046875
NCM42,OUT018,1573.0419921875
FDA57,OUT018,385.9345703125
FDZ48,OUT035,2041.6044921875
FDE46,OUT045,2491.927734375
NCZ30,OUT019,214.603515625
FDB56,OUT017,3211.97265625
FDA25,OUT027,3176.037109375
FDD20,OUT013,2120.0751953125
FDL25,OUT013,1515.9462890625
NCO18,OUT049,2970.787109375
FDJ45,OUT017,845.0068359375
FDR12,OUT035,2944.1396484375
NCF19,OUT010,-1282.740234375
FDK25,OUT046,2757.2626953125
NCR17,OUT046,1836.6171875
FDC52,OUT046,2420.8447265625
NCA54,OUT017,2954.443359375
FDR45,OUT010,1909.50390625
NCM19,OUT049,1942.96875
FDF39,OUT027,5559.912109375
FDX23,OUT049,1679.8818359375
FDD58,OUT027,3085.6083984375
FDX28,OUT013,1616.3955078125
NCD31,OUT013,2535.63671875
FDU57,OUT018,2184.919921875
FDI27,OUT046,866.619140625
NCM42,OUT046,1834.048828125
FDD32,OUT027,2884.3115234375
FDI34,OUT013,3804.568359375
NCM29,OUT049,2245.2109375
FDG46,OUT018,1534.8818359375
DRC01,OUT010,-1292.4775390625
FDB15,OUT027,5561.595703125
NCA17,OUT027,3782.5859375
FDF10,OUT046,2334.91015625
FDR26,OUT027,4257.8173828125
FDI02,OUT049,2071.75390625
NCM54,OUT010,219.0419921875
FDF14,OUT013,2438.31640625
FDJ33,OUT010,-11.9921875
FDM20,OUT035,3964.3544921875
FDC03,OUT027,4532.7490234375
NCX05,OUT046,1801.9658203125
NCM41,OUT027,3001.3828125
NCU29,OUT010,673.1572265625
FDQ59,OUT017,1561.2119140625
FDH46,OUT010,-315.90234375
FDH09,OUT013,1002.0810546875
NCD06,OUT045,601.5390625
FDC15,OUT035,2522.9228515625
DRD37,OUT027,2173.68359375
FDT28,OUT027,3694.9619140625
FDR28,OUT027,4114.5595703125
FDT38,OUT017,1331.8662109375
FDV34,OUT027,2766.119140625
FDY52,OUT035,1297.1572265625
FDB34,OUT013,1484.71875
DRL23,OUT018,1273.033203125
DRB24,OUT046,2222.71875
FDJ50,OUT046,869.7177734375
FDQ49,OUT035,2766.3525390625
FDP20,OUT035,2134.58203125
FDV19,OUT027,4098.732421875
NCR54,OUT045,3056.828125
FDO09,OUT010,2146.298828125
FDS57,OUT018,1989.5244140625
FDN10,OUT049,1901.6201171875
FDV23,OUT049,2127.23046875
FDY28,OUT049,3607.0322265625
DRG51,OUT013,2715.1728515625
FDD45,OUT019,-368.27734375
NCL18,OUT027,4618.466796875
NCM29,OUT013,2190.603515625
FDF17,OUT027,4500.080078125
FDE22,OUT017,2799.494140625
FDQ22,OUT017,800.4345703125
FDS01,OUT013,2925.560546875
FDW35,OUT027,2112.119140625
FDJ33,OUT046,1959.8623046875
NCF54,OUT035,2709.3955078125
FDE09,OUT013,1962.005859375
NCE06,OUT045,2474.9931640625
DRH49,OUT049,1407.87109375
FDY43,OUT045,2786.4501953125
NCT05,OUT017,3986.2861328125
FDZ34,OUT045,3038.0341796875
FDL38,OUT017,1521.3525390625
FDZ31,OUT017,3252.5849609375
FDR14,OUT035,997.8896484375
NCN54,OUT049,1412.619140625
NCC42,OUT027,3491.87109375
FDK08,OUT017,1848.7236328125
FDP59,OUT013,1749.00390625
FDV22,OUT035,2735.26171875
FDD33,OUT035,3893.6416015625
DRE60,OUT027,4993.015625
FDK52,OUT046,3595.5595703125
FDA02,OUT017,2402.70703125
FDM56,OUT049,1785.0166015625
FDE57,OUT035,2559.810546875
FDM32,OUT045,1315.0068359375
NCQ30,OUT027,3458.890625
FDQ27,OUT027,3264.8662109375
FDT60,OUT027,3339.9423828125
FDU43,OUT049,3999.4072265625
NCO55,OUT035,1837.158203125
FDG02,OUT045,2946.52734375
FDJ28,OUT013,2980.0966796875
FDP40,OUT045,1710.046875
FDJ38,OUT045,2968.0419921875
NCC54,OUT017,3720.603515625
NCZ41,OUT046,2144.1357421875
FDK38,OUT019,560.1015625
FDU52,OUT013,2501.1962890625
FDC40,OUT046,1226.6494140625
NCR30,OUT017,1341.1484375
NCN18,OUT017,1897.33203125
FDB50,OUT035,1469.2890625
FDG04,OUT013,2955.6484375
FDR26,OUT035,2933.5068359375
NCT17,OUT018,2566.80859375
FDX35,OUT027,5094.7138671875
FDS12,OUT046,2003.818359375
NCZ29,OUT027,3594.6181640625
FDB38,OUT010,793.6845703125
FDP12,OUT013,680.609375
FDP22,OUT046,849.484375
FDS26,OUT018,3767.8583984375
FDR52,OUT046,3090.2373046875
DRJ13,OUT046,2497.0625
FDU48,OUT027,3572.5537109375
FDE29,OUT035,1208.669921875
NCT29,OUT049,1894.6416015625
DRK37,OUT018,2779.1357421875
FDK55,OUT046,1484.1806640625
FDR07,OUT046,1610.2451171875
FDO21,OUT027,4999.6552734375
FDK46,OUT049,4246.2255859375
FDB12,OUT045,1698.328125
FDT31,OUT027,4384.1220703125
FDJ33,OUT045,1890.8974609375
FDC26,OUT027,3223.9091796875
NCQ02,OUT045,2983.154296875
FDP08,OUT010,1156.7392578125
FDB11,OUT027,5075.099609375
FDV55,OUT013,2429.30859375
FDW20,OUT049,2018.236328125
NCJ18,OUT019,-58.9013671875
FDC41,OUT018,914.82421875
FDE14,OUT027,3286.57421875
FDG35,OUT013,2838.0546875
FDF45,OUT035,1147.75390625
FDS19,OUT027,2785.09375
FDS58,OUT019,692.6025390625
FDA26,OUT017,3539.3671875
FDM32,OUT049,1467.7490234375
FDL45,OUT046,1938.9814453125
FDZ55,OUT049,2749.5576171875
FDY37,OUT049,2572.8388671875
FDO46,OUT046,3021.4033203125
FDQ60,OUT046,1998.6337890625
FDA19,OUT018,1810.1767578125
FDL15,OUT046,2386.5439453125
FDM10,OUT018,2990.294921875
NCL05,OUT017,946.046875
DRK49,OUT010,-1135.4072265625
NCE18,OUT027,5420.2880859375
FDG40,OUT049,615.1875
DRI59,OUT045,3515.1533203125
FDK28,OUT035,4196.9423828125
NCD06,OUT019,-1250.6494140625
FDO11,OUT019,2053.2421875
FDK27,OUT046,1983.8291015625
FDT43,OUT027,2222.9150390625
FDD38,OUT018,1493.892578125
FDA16,OUT049,3528.498046875
FDL14,OUT027,3894.9482421875
NCM17,OUT049,886.75
FDD20,OUT045,1990.1142578125
FDA40,OUT045,1375.08984375
FDL43,OUT045,1129.6767578125
FDV15,OUT045,1599.29296875
FDE52,OUT046,1559.517578125
NCL17,OUT010,485.1494140625
NCJ31,OUT045,3582.544921875
FDR60,OUT045,1218.9833984375
NCA18,OUT035,1963.794921875
FDS21,OUT027,2543.58984375
FDW09,OUT035,1403.46484375
FDL26,OUT035,2562.3603515625
FDS47,OUT018,1148.8720703125
FDC39,OUT046,3172.7158203125
FDT51,OUT035,1899.8154296875
FDK40,OUT035,4318.1611328125
NCG19,OUT045,3545.619140625
FDZ07,OUT046,1158.3154296875
FDF08,OUT027,2923.326171875
FDO04,OUT013,870.5283203125
FDK41,OUT018,1064.892578125
FDP15,OUT049,4095.765625
NCD43,OUT018,1325.0400390625
NCP18,OUT013,2460.95703125
FDZ51,OUT046,1659.4638671875
DRH13,OUT035,1884.30078125
FDF38,OUT045,654.6640625
NCI43,OUT045,513.80078125
FDM38,OUT027,2316.4306640625
FDS03,OUT013,1101.822265625
DRJ47,OUT017,2667.95703125
FDT50,OUT010,-503.09375
FDV02,OUT046,2707.00390625
NCG18,OUT017,1707.435546875
FDW52,OUT046,2575.5234375
FDS40,OUT035,749.455078125
FDN31,OUT017,3080.8916015625
FDA37,OUT045,1949.26953125
FDA15,OUT046,3867.109375
FDL39,OUT046,2764.3955078125
FDJ53,OUT045,1790.7021484375
FDX22,OUT013,3432.4033203125
NCZ42,OUT045,3881.0927734375
FDD56,OUT027,4341.9951171875
FDD40,OUT017,3201.7509765625
FDS50,OUT013,3457.685546875
NCN14,OUT013,2937.296875
FDT15,OUT013,2900.1591796875
NCS18,OUT027,3099.2119140625
NCO26,OUT010,-38.7314453125
FDF58,OUT018,709.7861328125
NCB19,OUT013,1373.638671875
FDH26,OUT017,2353.0615234375
DRB24,OUT027,3650.310546875
FDA49,OUT018,1124.2001953125
FDB32,OUT045,1568.26171875
FDI36,OUT017,3411.556640625
NCA17,OUT010,405.4716796875
FDH22,OUT013,1919.4208984375
NCM26,OUT018,2210.8798828125
FDT15,OUT027,4316.7783203125
FDB16,OUT018,1121.7861328125
NCP54,OUT027,3480.701171875
FDJ36,OUT013,1646.2216796875
FDO28,OUT045,1752.9228515625
FDU09,OUT013,999.5634765625
FDF29,OUT017,2159.5625
FDY08,OUT013,2446.4423828125
DRJ59,OUT018,201.31640625
FDT23,OUT027,2680.6455078125
FDU15,OUT018,466.79296875
FDT47,OUT013,1549.9755859375
FDI53,OUT019,857.8369140625
FDR59,OUT018,3946.3046875
FDD53,OUT035,841.5869140625
FDY51,OUT017,3721.3798828125
FDT04,OUT049,594.9423828125
FDU51,OUT049,2982.5927734375
FDG14,OUT035,2585.9140625
NCU06,OUT045,3822.890625
DRG25,OUT046,3068.6025390625
DRH49,OUT035,1501.3125
FDN15,OUT035,2314.8564453125
FDL43,OUT018,900.236328125
NCT18,OUT049,2871.5400390625
NCB31,OUT013,4080.673828125
FDK57,OUT035,2081.9736328125
FDY04,OUT019,847.765625
NCP54,OUT046,2003.8515625
FDF41,OUT013,3801.59375
FDM01,OUT045,1604.7021484375
FDW03,OUT045,1608.8125
FDF28,OUT045,1884.828125
FDY37,OUT017,2588.9306640625
FDQ03,OUT017,3958.1728515625
FDP51,OUT027,3384.189453125
FDJ40,OUT017,1848.3623046875
FDC32,OUT049,1629.7353515625
DRI49,OUT027,2902.1513671875
NCW54,OUT017,880.1787109375
FDF09,OUT017,753.41796875
FDP45,OUT018,3694.0947265625
DRJ23,OUT018,2533.349609375
FDS59,OUT017,1947.724609375
FDY08,OUT046,2389.1650390625
FDX16,OUT049,2437.8759765625
FDY16,OUT018,2796.24609375
FDK32,OUT035,2715.0283203125
FDQ22,OUT013,757.7705078125
NCC31,OUT018,2056.0380859375
FDG58,OUT049,2527.658203125
DRF48,OUT013,3037.4677734375
DRH36,OUT049,1289.017578125
NCR30,OUT035,1398.34375
FDB03,OUT019,1895.3349609375
FDZ28,OUT027,3562.4658203125
FDR35,OUT017,3300.7763671875
DRD15,OUT027,5057.50390625
FDJ33,OUT019,48.349609375
FDA56,OUT010,40.4345703125
FDP56,OUT046,795.31640625
NCT30,OUT046,675.7705078125
FDK15,OUT017,1759.8916015625
FDH44,OUT018,2077.9609375
FDV01,OUT013,2593.6640625
DRG03,OUT017,2616.1845703125
FDG50,OUT027,2891.802734375
FDR16,OUT010,1506.98046875
FDZ60,OUT046,1792.5771484375
DRG03,OUT045,2469.1884765625
FDS56,OUT018,3970.1884765625
FDU33,OUT045,732.9228515625
DRD27,OUT035,1686.650390625
FDW22,OUT046,3520.4296875
DRA24,OUT045,2490.728515625
FDF38,OUT049,802.736328125
FDX48,OUT013,2562.3642578125
FDS58,OUT018,2337.3994140625
FDC32,OUT046,1525.7158203125
NCQ29,OUT045,4066.962890625
DRK39,OUT018,1127.1611328125
NCS38,OUT017,1833.3154296875
DRO47,OUT013,2076.4453125
DRG27,OUT027,2230.1826171875
FDC57,OUT027,4568.3623046875
FDS55,OUT046,2361.494140625
NCJ06,OUT018,1630.9033203125
FDO01,OUT019,231.5078125
NCM55,OUT045,2898.658203125
FDC52,OUT049,2523.3564453125
FDQ15,OUT045,1312.9150390625
NCT30,OUT027,2115.9638671875
NCR42,OUT027,2039.751953125
FDD28,OUT035,1126.5166015625
FDQ34,OUT049,1790.5615234375
FDZ12,OUT027,3788.2041015625
DRE13,OUT019,-508.3388671875
NCN07,OUT019,192.8271484375
FDM28,OUT035,2895.5615234375
FDI10,OUT017,2984.439453125
FDQ25,OUT013,2873.4228515625
FDA38,OUT010,1821.8798828125
DRI13,OUT049,3704.6357421875
FDY20,OUT027,3110.2607421875
NCZ53,OUT035,3260.7255859375
NCM31,OUT013,2340.763671875
DRB01,OUT017,2847.796875
DRF37,OUT046,4133.6708984375
NCF42,OUT049,2705.2958984375
FDF16,OUT018,2020.6416015625
FDB41,OUT013,892.4609375
FDR34,OUT013,3717.4912109375
FDR15,OUT018,2303.3046875
NCV42,OUT019,-12.912109375
FDW51,OUT035,3477.6015625
FDU36,OUT017,1708.0009765625
FDX60,OUT049,1422.8447265625
FDY03,OUT035,2147.0205078125
FDW55,OUT045,3867.64453125
FDT01,OUT010,1351.69140625
FDG58,OUT013,2477.77734375
FDK21,OUT017,4093.3017578125
NCS41,OUT019,871.548828125
FDS10,OUT045,2820.130859375
NCT53,OUT046,2474.5751953125
FDJ28,OUT018,2671.203125
FDX44,OUT045,1396.5830078125
FDT20,OUT018,306.068359375
FDO44,OUT017,1829.2275390625
NCX17,OUT049,3735.5654296875
FDY01,OUT017,2142.9150390625
FDJ12,OUT027,4760.8720703125
DRK35,OUT018,306.5810546875
FDD47,OUT019,807.18359375
NCM53,OUT035,1915.939453125
FDO45,OUT013,1435.4580078125
NCM42,OUT010,-57.3642578125
FDE04,OUT046,3014.552734375
NCI30,OUT027,5113.119140625
FDZ19,OUT013,2896.1904296875
FDW57,OUT013,2803.78125
FDA25,OUT013,1748.87890625
FDT22,OUT046,846.2177734375
FDP51,OUT013,1950.33984375
FDD48,OUT027,3358.8076171875
FDY39,OUT035,3239.2705078125
FDO48,OUT010,1598.208984375
FDD23,OUT027,4478.7958984375
DRN35,OUT027,1979.5673828125
FDT01,OUT035,3458.5576171875
FDC20,OUT010,-958.365234375
DRJ35,OUT035,1004.8125
FDB32,OUT046,1609.16015625
FDL24,OUT046,2723.5751953125
NCV42,OUT035,2039.2568359375
FDZ46,OUT046,1819.7919921875
FDC15,OUT013,2412.2783203125
FDD08,OUT019,-1183.3046875
FDY50,OUT049,1617.8056640625
FDD36,OUT013,1991.7861328125
FDG57,OUT027,2238.677734375
FDL21,OUT018,385.8828125
FDN16,OUT027,3032.0615234375
FDJ09,OUT027,2148.5009765625
FDS01,OUT010,979.2919921875
FDV33,OUT017,4295.734375
DRE12,OUT017,1913.939453125
FDR07,OUT013,1659.7177734375
FDP48,OUT010,1016.7978515625
NCB55,OUT035,1018.982421875
FDQ08,OUT013,1156.3681640625
FDR34,OUT035,3884.2138671875
FDO33,OUT046,1727.3681640625
FDP13,OUT045,590.5703125
FDX12,OUT049,4019.2138671875
NCT06,OUT049,2628.2490234375
FDR16,OUT019,1563.947265625
FDE36,OUT046,2800.783203125
FDZ36,OUT049,3148.8251953125
FDV13,OUT045,1472.0
NCZ17,OUT035,892.7802734375
FDU56,OUT045,2905.7548828125
FDM09,OUT035,2794.8466796875
FDV02,OUT017,2802.1796875
FDS34,OUT018,1573.9482421875
FDA11,OUT049,1618.33203125
FDP09,OUT017,3423.7734375
FDB29,OUT027,3358.482421875
FDT19,OUT017,2838.6279296875
DRH15,OUT017,794.54296875
FDY38,OUT046,3788.8759765625
FDF14,OUT027,3867.091796875
FDN48,OUT010,-488.580078125
FDQ12,OUT013,3740.6376953125
NCJ43,OUT045,2662.115234375
FDE17,OUT019,665.169921875
FDB05,OUT035,4088.90234375
FDH10,OUT045,2902.9755859375
NCR06,OUT017,836.6640625
FDU32,OUT018,1737.2578125
FDD56,OUT049,2949.1806640625
FDO36,OUT018,2540.75390625
FDH16,OUT010,-547.2734375
FDX10,OUT018,365.212890625
FDZ37,OUT017,1687.9169921875
FDU31,OUT010,1650.662109375
DRC49,OUT049,2094.759765625
FDL15,OUT045,2289.5869140625
FDN32,OUT019,1032.7265625
DRH59,OUT027,2545.712890625
NCU29,OUT049,2674.212890625
FDR37,OUT019,1181.455078125
FDS14,OUT018,2156.6962890625
FDU02,OUT027,4988.6044921875
FDJ08,OUT035,3151.5615234375
NCZ06,OUT045,4091.4599609375
FDO31,OUT049,1441.0810546875
FDH31,OUT018,1340.92578125
FDS58,OUT017,2701.427734375
NCA53,OUT027,2216.8515625
FDF50,OUT046,3140.49609375
NCW42,OUT049,3491.6533203125
NCQ17,OUT045,2418.888671875
FDK51,OUT018,3881.6328125
NCW41,OUT010,452.53125
NCR29,OUT017,1011.10546875
FDB08,OUT019,721.2607421875
FDA40,OUT027,2821.646484375
FDL14,OUT018,2225.423828125
FDB47,OUT046,3327.86328125
FDO03,OUT035,3758.8095703125
DRK13,OUT019,1254.7900390625
FDX13,OUT010,2047.896484375
FDF52,OUT046,2835.45703125
FDT11,OUT013,2975.2763671875
FDB08,OUT013,2680.51953125
FDQ28,OUT018,2291.0703125
FDD29,OUT045,3937.9384765625
NCQ29,OUT027,5587.28125
NCO02,OUT013,1084.673828125
FDR56,OUT010,1272.34765625
NCM54,OUT049,2193.12109375
FDP51,OUT035,2029.87109375
FDT38,OUT013,1236.3349609375
FDZ20,OUT018,3834.109375
FDJ53,OUT013,1871.7646484375
FDX13,OUT049,4074.2001953125
FDP58,OUT035,3562.52734375
NCK31,OUT019,-1056.9345703125
FDA35,OUT018,1723.6201171875
FDV37,OUT018,2970.2607421875
NCO07,OUT027,4833.8046875
FDA20,OUT045,2901.5390625
FDZ59,OUT035,2928.0654296875
NCY17,OUT017,926.4296875
FDQ28,OUT035,2653.0712890625
FDV35,OUT017,2583.53125
FDQ36,OUT013,701.2705078125
FDD34,OUT018,2360.98828125
FDK51,OUT045,4105.0283203125
FDV31,OUT035,2979.8203125
FDR04,OUT035,1709.4326171875
FDR14,OUT049,943.2802734375
DRC36,OUT010,644.5458984375
FDE39,OUT019,97.142578125
FDP57,OUT049,1736.875
FDE57,OUT046,2412.130859375
NCN18,OUT046,1788.265625
NCQ05,OUT018,2150.1494140625
FDW47,OUT035,2007.81640625
FDV46,OUT035,2391.078125
NCP29,OUT045,960.5390625
FDE09,OUT018,1662.451171875
NCU06,OUT027,5321.916015625
FDT19,OUT010,761.64453125
DRF15,OUT017,2523.6630859375
DRI51,OUT013,2891.7587890625
NCX54,OUT013,1685.2822265625
DRE01,OUT013,3793.798828125
NCB07,OUT045,2975.513671875
FDU50,OUT035,1976.5009765625
FDG40,OUT035,660.375
FDW10,OUT018,2437.9755859375
FDX51,OUT013,3194.5869140625
NCP17,OUT045,996.31640625
FDP21,OUT035,3135.7734375
FDL04,OUT045,1490.9423828125
FDV23,OUT013,2025.9921875
FDF24,OUT046,1342.51953125
FDH56,OUT027,3265.4580078125
FDB51,OUT049,1100.5234375
FDI58,OUT027,3142.81640625
FDR20,OUT013,940.0029296875
FDC51,OUT018,1693.91796875
FDB16,OUT027,2836.103515625
FDE40,OUT049,1182.0
NCM17,OUT035,933.513671875
FDU56,OUT035,3163.6728515625
FDS32,OUT019,438.2001953125
FDX02,OUT049,3592.0107421875
FDT39,OUT027,3851.9658203125
FDE35,OUT017,1220.810546875
NCI42,OUT019,1201.3544921875
DRL23,OUT046,1552.7001953125
FDA10,OUT046,1903.12890625
FDA11,OUT013,1559.07421875
NCM06,OUT046,2545.166015625
NCT05,OUT035,4071.4072265625
NCQ02,OUT010,1117.0927734375
NCY06,OUT049,2300.57421875
FDY56,OUT035,3906.3017578125
FDL02,OUT035,1798.4189453125
NCI06,OUT035,2729.60546875
FDQ14,OUT045,2302.7861328125
FDQ12,OUT017,3775.5048828125
FDP36,OUT046,810.7734375
FDK21,OUT027,5460.2451171875
FDO40,OUT045,2207.0126953125
NCK54,OUT019,43.4091796875
FDY09,OUT018,2672.013671875
NCW30,OUT049,4096.5498046875
NCC55,OUT027,1926.11328125
FDE58,OUT018,1726.8515625
FDR39,OUT013,2998.8935546875
FDU28,OUT049,3100.0771484375
FDH08,OUT017,3666.0810546875
FDG35,OUT045,2733.703125
FDG22,OUT049,698.646484375
FDC34,OUT035,2651.6259765625
FDP15,OUT018,3713.5341796875
FDK34,OUT010,1911.185546875
FDU45,OUT035,2080.9189453125
FDQ04,OUT027,2137.7451171875
FDX22,OUT018,3111.05078125
FDB45,OUT017,1869.46875
NCH43,OUT027,4579.9775390625
DRE60,OUT046,3496.423828125
FDD17,OUT027,5196.3662109375
NCM54,OUT017,2232.529296875
NCH55,OUT013,1779.8349609375
NCT06,OUT017,2617.8603515625
FDA48,OUT027,4912.576171875
FDY58,OUT027,5193.1240234375
FDO25,OUT045,3215.1337890625
FDN50,OUT045,1469.4853515625
FDH35,OUT035,2685.3935546875
FDK09,OUT045,3550.1572265625
FDO16,OUT013,1292.8017578125
FDW11,OUT045,916.09375
FDU47,OUT027,3789.0888671875
NCQ42,OUT010,204.7958984375
FDK55,OUT027,2954.6005859375
FDN08,OUT049,1948.0556640625
FDT57,OUT045,3590.0263671875
FDJ12,OUT018,3003.28515625
DRL59,OUT017,821.0439453125
NCN53,OUT046,600.99609375
FDO51,OUT010,-1174.142578125
FDK56,OUT017,3136.6220703125
FDY12,OUT035,1168.4462890625
FDU15,OUT035,864.5791015625
FDQ19,OUT046,3975.3603515625
DRF15,OUT045,2378.1865234375
DRE25,OUT019,-441.7099609375
FDK57,OUT018,1660.7578125
FDD33,OUT010,1778.970703125
FDR34,OUT027,5153.3876953125
FDU04,OUT045,1889.8525390625
FDE35,OUT019,-729.087890625
NCD31,OUT035,2650.984375
FDJ56,OUT035,1683.3896484375
NCU53,OUT046,2837.9375
FDD39,OUT035,3510.4228515625
NCU17,OUT019,-39.4111328125
FDJ20,OUT046,1976.4091796875
NCW41,OUT018,2081.61328125
FDL52,OUT035,724.6572265625
FDS39,OUT035,2423.791015625
DRJ47,OUT045,2531.83203125
FDP13,OUT010,-1246.3583984375
DRK39,OUT010,-537.6416015625
FDF28,OUT010,94.4501953125
FDB09,OUT045,2021.671875
FDM51,OUT046,1585.3505859375
DRM49,OUT018,806.375
DRF23,OUT013,2712.6005859375
DRH01,OUT035,2862.0234375
FDH12,OUT027,3081.5634765625
FDA28,OUT019,93.8896484375
FDW37,OUT018,1122.6904296875
FDF02,OUT046,1645.828125
DRL37,OUT046,666.9111328125
NCF43,OUT046,2090.8017578125
FDH08,OUT010,1655.3984375
FDR34,OUT019,1822.646484375
NCK19,OUT049,3142.330078125
NCD55,OUT018,357.5927734375
FDT27,OUT049,3740.5341796875
FDQ57,OUT045,2328.0947265625
FDA47,OUT035,2733.16015625
DRG15,OUT027,2562.4833984375
FDE05,OUT018,2194.697265625
FDN46,OUT046,1556.2509765625
FDX27,OUT027,2920.8779296875
FDT51,OUT045,1673.8818359375
FDU33,OUT013,828.0556640625
FDJ16,OUT027,2321.9228515625
FDD20,OUT019,143.11328125
FDT36,OUT049,553.1474609375
DRF15,OUT027,3867.8916015625
FDN52,OUT010,-591.931640625
FDC22,OUT027,4504.4755859375
FDX15,OUT045,2481.3994140625
FDT13,OUT013,2935.9833984375
FDU04,OUT017,2063.3837890625
FDU31,OUT019,1642.34375
FDW59,OUT027,2790.052734375
NCO29,OUT046,2656.970703125
FDL15,OUT035,2501.5361328125
FDI41,OUT049,2554.431640625
FDQ48,OUT049,1809.1474609375
DRI39,OUT013,1087.2392578125
FDI08,OUT013,4187.958984375
FDC21,OUT049,1951.7626953125
FDF58,OUT035,1144.91015625
FDS08,OUT010,937.8544921875
FDE47,OUT045,2032.720703125
NCP18,OUT019,587.9208984375
NCR41,OUT013,1610.7734375
FDA27,OUT013,4011.25390625
FDA43,OUT035,3223.48828125
FDA49,OUT045,1334.984375
NCE55,OUT018,2561.0546875
DRM49,OUT027,2545.9287109375
FDF22,OUT027,4797.603515625
FDQ15,OUT018,1114.525390625
NCS54,OUT017,2806.7880859375
NCY05,OUT013,756.69140625
FDR45,OUT046,3824.4052734375
FDK57,OUT049,2066.3388671875
FDF41,OUT010,1896.7080078125
FDV21,OUT046,2059.89453125
FDD51,OUT046,705.8173828125
FDF33,OUT046,1943.51171875
FDA38,OUT046,3686.1875
FDR56,OUT045,3129.7685546875
NCN41,OUT017,2049.1875
FDC60,OUT027,2910.6123046875
FDB47,OUT045,3265.1328125
DRH01,OUT013,2793.39453125
FDW08,OUT046,1619.125
FDF38,OUT027,2158.693359375
FDY32,OUT017,2833.5986328125
FDG34,OUT049,1855.125
FDG47,OUT019,2163.6708984375
NCF18,OUT035,2977.4931640625
FDL39,OUT019,860.90625
NCH55,OUT035,1868.7138671875
DRJ35,OUT049,950.296875
FDS44,OUT035,3963.638671875
DRE01,OUT018,3476.8837890625
FDY39,OUT013,3151.9462890625
FDY32,OUT018,2435.376953125
FDR33,OUT027,3274.8330078125
